,headline,title,text,text_word_count
4803,"Avoid caffeine., Quit smoking., Get enough light in your day., Exercise., Keep dinner light., Check your stress at the door., Know when to see a doctor.",How to Have a Good Night's Sleep2,"You may think that that can of soda at dinnertime is sufficient time for the effects to wear off, but science says it's not. It can last in your system for up to twelve hours.Heck, that means avoiding it at lunch! But at least science isn't taking away your morning cup of joe. In case it wasn't implied clearly enough, having loads of sugar isn't great for your sleepiness either. Even if you avoid the soda, stay away from the overly sugary juices and caffeine free but not sugar free beverages, too., Not including the other obvious reasons you should quit smoking, nicotine can also interrupt your sleep schedule -- it's a stimulant. What's more, you may wake up in the middle of the night with a nicotine craving. That's no good for your sleep cycles, either., Whether that means going for your lunch in the park or just throwing open all the curtains, make sure your brain gets stimulated by enough daylight. The sun is a natural cue to your brain that it's time to wake up. Need an excuse to walk the dog? There you go! Remove your sunglasses in the morning for an instant, ""WOAH, I'M AWAKE"" feeling. The more your eyes can soak in, the better. And if you've got a case of the winter woes, think of investing in a light therapy box. It causes your body to release melatonin the same way the sun does.That being said, you want a room that's dark at night. You may find investing in a good set of light-eliminating curtains blocks out that street light and cuts down on your falling-asleep time. Just make sure to throw'em open in the morning!, That doesn't mean you have to turn into an Olympic athlete -- just 30 minutes a day of aerobic exercise (the heart-pounding kind) can help you sleep better.Break it up into smaller chunks if that's better for your schedule; you'll still reap the benefits. If possible, work out in the late afternoon, but before dinner. If you work out within 4 hours of going to bed, it could just rev you up., When you go to bed, you want to neither be hungry or stuffed -- either feeling can keep you awake. So if you tend to eat your dinner late, this is even more important.",641
69136,"Locate the child., Decide if you want to report anonymously., Search for local hotlines., Call the police., Follow up on your report.",How to Claim Child Neglect1,"Before you report child abuse or neglect to authorities it's important that you know where the child is and that he or she is relatively safe. Keep in mind that without a location, authorities will be unable to help the child. Even if you don't know where the child lives, you should at least be able to provide details about where the child goes to school.;, Even though you may not have to provide your name to report child abuse or neglect, there are benefits to providing your name and contact information. Keep in mind that although in most states you have the ability to make an anonymous report, law enforcement and child welfare authorities tend to discourage doing so. Providing your name gives workers a contact during the investigation, and you may be needed as a witness if the case goes to court.Even if you don't feel comfortable providing your name and contact information, you still may be asked your relationship to the child or how you found out about the child's situation. In every state, you are protected for reporting suspected child abuse or neglect, even if your suspicions turn out to be incorrect, as long as you made the report in good faith., Most areas have toll-free numbers you can call to report child abuse or neglect. You can always call the national Childhelp hotline at 1-800-4-A-CHILD. Professional crisis counselor work the hotline 24 hours a day, 7 days a week, and all calls are anonymous.The U.S. Department of Health & Human Services website has a list of state hotlines to report child abuse and neglect, available at https://www.childwelfare.gov/organizations/?CWIGFunctionsaction=rols:main.dspROL&rolType=custom&rs_id=5., If you believe the child is in immediate danger you should consider calling the police to protect the child or remove him or her from the home.The police will want to know specific information such as the name and location of the child, the names of the people currently with the child, the name of the person you suspect of abuse or neglect and his or her relationship to the child.Don't worry if you don't know the specific answers to all of the questions you're asked, but try to provide as many details as possible.If law enforcement decides to arrest anyone or press charges for child abuse or neglect, you may be contacted to serve as a witness in the criminal proceeding.",519
171896,"Identify why the business is losing money., Calculate the total value of your assets., Assess your debts., Identify any debts you are personally liable for., Identify the relevant types of bankruptcy., Pick Chapter 11 if you aren’t a sole proprietor., Choose between Chapters 7 and 13 if you are a sole proprietor., Meet with a bankruptcy attorney., Check if you qualify for bankruptcy., Take a pre-filing credit counseling class., Complete a petition and schedules., Create other documents, depending on your bankruptcy., File the forms., Attend your 341 Meeting of Creditors., Remember to update your petition., Handle adversary proceedings., Send impaired creditors your plan of reorganization., Take a debtor education course., Have your plan confirmed by a judge., Report on implementing your plan., Receive a discharge.",How to Save Your Business in Bankruptcy,"Before deciding to go through with a bankruptcy, you need to try and identify why the business isn’t profitable. For example, consider the following: The business has hit a rough patch which is temporary. For example, your business might have been affected by unseasonable weather or the loss of a key employee. If you are confident these conditions won’t occur again, then a bankruptcy might make sense. The business is consistently losing money. If you’ve never seen a profit, then you should assess whether the business will ever be profitable.There is no reason to save a business if it can’t make a profit.;, You also need to compare your business assets to your business liabilities. Begin by compiling a list of business assets and assign a dollar value. Common business assets include the following:vehicles equipment real estate supplies intangible assets like intellectual property or trade secrets, To compare your assets to your debts, you should add up every debt that your business has. Be thorough. Go through your records so that you can identify all debts, which includes not only loans but also unpaid suppliers. If the assets are more than the debts, then the business may be worth saving. However, you should think about abandoning the business if the debts exceed the value of your assets., When you are personally liable for a debt, the creditor can go after your personal assets to satisfy the debt. In this situation, you might want to save the business in bankruptcy. If you don’t, then you leave your creditors with no choice but to pursue your personal assets because the business has been closed down.You can find out if you are personally liable for the debts by looking at the loan documents. Did you sign personally? You may also be personally responsible for debts if you run a sole proprietorship or a partnership., There are generally three bankruptcy chapters that you could potentially file under to save your business. Each is different, and you need to understand those differences:Chapter 7. This bankruptcy can help save your business only if it is a sole proprietorship. You are personally responsible for the debts of your sole proprietorship, so taking a personal Chapter 7 can wipe out all business debts while exempting certain property. However, you don’t want to choose a business Chapter 7. If you did, then your entire business will be “liquidated,” meaning it is sold off to pay your business debts.",2286
67405,"Be there for them., Make sure they feel safe., Offer a tissue., Let them cry., Ask what they need., Give them time., Give some affection if wanted., Don’t feel pressured to talk., Listen closely., Keep your focus on them., Don’t jump to creating solutions., Encourage them to see a therapist if they need more support.",How to Comfort Someone Who Is Crying,"There’s often little you can do or say that’s actually useful or helpful. In many cases, the important part is just being there. Your physical presence and time is often most appreciated in difficult times.Stay with the person and let them know you’re there for them and supporting them.;, If the person starts crying in public, offer to go somewhere more private. This can help with any embarrassment they feel. Go to a bathroom, car, or empty room. Being somewhere private can help them feel safe and able to work through whatever emotions they feel. If they seem uncomfortable, ask, “Would you like to go somewhere more private?”, If you have a tissue or know where to get one, offer to grab one for them. Crying leads to wet faces and wet noses, and offering a tissue is a sign that you want to help. If there are no tissues nearby, offer to get one for them. You can say, “Would you like me to get you a tissue?”, It’s never helpful to tell someone to stop crying or that whatever they are crying about isn’t worth their tears. If someone is crying, let them cry. They are sharing a vulnerable moment with you, so allow them to express what needs to be expressed without telling them how to feel. You might feel awkward or uncomfortable around someone who’s crying. Remember that your role is to offer support in a way that’s helpful to them, and the focus is ultimately not on you., They might want you to stay and listen or they may want some space and alone time. Don’t assume you know what they want because you don’t. Asking what they want and need puts the other person in control and gives you the opportunity to listen and respond. Whatever they ask for or need, respect what they say.Ask, “What can I do to help?” or “How can I support you?”, You shouldn’t feel like you’re in a rush or need to go do something. Part of being supportive is being there and giving your time for the person. If you’re there to comfort them, give them the time that they need. Your presence alone can be comforting, so sticking around and making sure they are capable of getting on with their day or getting further help can be what they need most.",897
65758,"Prepare a proper home., Protect your rabbit from predators and itself., Keep things dry., Beat the summer heat., Make winter warmer.",How to Care for an Outdoor Rabbit2,"The days of thinking it acceptable to keep a pet rabbit in a small, isolated “hutch” are past. Rabbits need a dry, clean, ventilated, safe, well-placed, and relatively roomy home to thrive. Modern outdoor “hutches,” with multiple levels and/or rooms, are suitable for pet rabbits. You can also construct your own bunny home. Look for plans online, but make sure the home will be secure and relatively weather-tight.As one example, you can create an exercise pen (or “rabbit run”) for your bunny to use daily out of wooden framing, rabbit fencing, and a plywood top and bottom. It should be at least 8’ L x 32” W x 32” H to give your rabbit enough room to run and hop about., As noted, domesticated rabbits can die simply from the shock of seeing a predator, so making sure other animals can’t get in and your bunny can’t get out are essential. If you’ve ever had wild rabbits invade your flower bed or garden patch, you know they’ll eat just about anything. So, especially if your rabbit ever runs free in your enclosed yard, avoid having poisonous plants around. Also, anywhere your rabbit will be, take care to secure electrical wiring and keep it out of tooth-range.Regarding plants that can be toxic for rabbits: the list is actually quite extensive, so consult it carefully. Just a few examples include: aloe, begonia, daffodil bulb, Easter lily, and geranium., When it comes to an outdoor rabbit home, dampness leads to dirtiness leads to sickness, such as the “fly strike” mentioned elsewhere here.Give your rabbit home a roof that resists rain — it can be plywood, corrugated panels, or even plastic sheeting or a tarpaulin. Repair and replace the roof as necessary to keep the rain out. During heavy rain or snow, consider moving your rabbit (by having a mobile home or second home) to a drier location such as a porch, garage, basement, or just in the main house. A bad thunderstorm can frighten a pet rabbit to death, so bring it in if possible., If you’ve spotted wild rabbits near your home in the summertime, they’ve probably been lounging in the shade or in a hole they’ve dug in your yard. Rabbits like to stay comfortably cool year-round.Place your rabbit’s home in a shady area, and/or provide shade with a roof or screening material.",654
42144,"Be prepared., Remain calm., Keep your loved ones close., Don't get involved., Drive appropriately if you're in a car., Move away from the riot as calmly as possible., Avoid heavy-traffic areas., Move to a safe enclosed area., Stay informed.",How to Survive a Riot1,"If you know you're in an a riot-prone area but have no way to avoid being there, then taking a few simple precautions can have a big impact on your life. Though it's easier to assume that a riot won't happen in your area, it's better to be prepared for the worst. Even the calmest crowd can turn dangerous when its members are in a frantic, angry mood. Anger and hysteria are contagious, so it's best to know how to avoid these situations if they arise. Get familiar with your area. If you're just visiting a location for a season or two, you should still get to know your surroundings as intimately as possible. Study a map until you're very comfortable with the area where you work, the area where you live, and the routes between those. Think about your possible escape routes and safe havens before anything actually happens. Crossroads are good because you've got at least one road to race off down if rioters go crazy or the police start charging. If you work in a volatile environment, make sure you know several routes for getting home so that you have a number of methods of escape in the event of a riot. Carry small amounts of cash with you in case you need to quickly arrange transportation, pay off looters, or address your basic needs.;, Riots bring intense emotions boiling to the surface, but if you want to survive one you'd be better off keeping your own emotions in check. Your adrenaline and survival instincts will kick in, but strive to think rationally and pursue safety methodically. Avoid confrontation by keeping your head down. Walk at all times. If you run or move too quickly, you might attract unwanted attention., If you're not alone, then the first thing you should do is grip the hands or lock elbows with all of the people who are with you. If you're with a child, hold him in your arms so he doesn't get trampled. Sticking together with your loved ones should be your first priority -- your second should be finding a way out. Reassure the people you're with that you have strength in numbers and that you'll be fine if you stick together., If you're caught in a riot, the last thing you want to do is try to take sides, help out, or stand out.",1225
114000,"Become a better friend to both her and her friends., Joke around and tease one another., Try to flirt with her., Play hard to get., Consider keeping things casual.",How to Get a Girl to Like You when She Has No Interest in Relationships3,"Friendships are the foundation of good relationships. The first step to being a good friend is paying attention to what her and her friends say.Avoid talking only about yourself and your interests. Give her your fill attention by not looking bored or distracted. Put your phone away and make eye-contact when you talk. While being a good friend can backfired and get you “friend zoned”, more often it is a way to show you are kind, caring, and committed., When done affectionately, light teasing is a subtle way to show you are interested.For example, make-up a funny story about travelling to a different country or pretend your house is haunted. Lightheartedly tease her about her taste in music, or a weird food she likes, and then follow it up with a compliment.Other examples of teasing include light tickling, placing your hands over someone eyes and saying “guess who”, or giving them a light shove or nudge on the back or arm. Show you are teasing by using an exaggerated tone of voice, facial expressions, or a smile., When flirting, you want to start with something subtle, such as making eye contact, smiling, and then quickly looking away.You can also compliment her or act like an old-fashioned gentleman by holding doors, offering to buy her coffee, or carrying her books. If you know one another and are comfortable around each other, try brushing a strand of hair off her face, give her a hug, or sit next to her. If she is interested in you, she will start flirting back., One way to get a girl not to like you is to come off as too needy, clingy, or desperate. If your relationship has stalled, consider giving her some space. Start talking to other girls, and playing hard to get. By creating a challenge, you make yourself look more desirable.Hold back some of your feelings in the beginning of the relationship. Maintaining a sense of mystery and uncertainty helps keeps things interesting – and perhaps kindle romantic feelings.For example, don't tell her how much you like her and talk about your ""future"" together the first time you hang out. Give her some space. While you do not want to stand her up if you’ve made plans, don’t text or call her every day. Your absence may lead her to realize how much she actually cares for you., If you like her and she likes you, but is afraid or nervous of commitment, you can always decide to maintain a casual relationship.",645
15955,"Get your blood flowing., Make sure your shoulder isn't injured., Move your shoulders in all directions., First stretch your chest muscles., Stretch your trapezius muscles by performing lateral neck flexions., Stretch your rhomboid muscles., For a more advanced stretch, try the back scratcher towel stretch.",How to Perform Shoulder Stretches,"Make sure your muscles are warm before you attempt to stretch or exercise them. Hold your arms straight out in front of you with your elbows locked. Then slowly pull your arms back, bringing your shoulder blades together to form a T. Taking a warm shower, applying moist heat or simply jogging on the spot for a few minutes before attempting any stretching is a good idea because your shoulder muscles will be more pliable and less apt to tear.Increasing your heart rate by any cardiovascular exercise will pump more warm blood into virtually all of your muscles, including those surrounding your shoulder joint.;, Trying to stretch your shoulder if it's injured typically isn't a good idea, unless it's just a mild muscle strain.If you experience intense sharp pain with shoulder movement, which is indicative of a joint sprain, then consult a health professional (your doctor, chiropractor, or physiotherapist) before proceeding with any stretches or exercises. Mild muscle strains respond well to some light stretching because it relieves muscle tension, promotes blood flow and improves flexibility. Shoulder joints that are most often sprained include the glenohumeral and acromioclavicular (or AC) joints. Applying ice to any sprained joint will help decrease inflammation caused from a sprain and numb the pain., Once you're properly warmed up and pretty sure that there's no significant injury lurking in your shoulder, then prepare for some global mobilizations in all directions. Go slow at first, maintain control of the movements and remember to inhale and exhale deeply.Muscle fibers need oxygen to be able to move and do work. Lift your arms so they are parallel to the floor and then rotate them in large circles in the forward direction for about 15 seconds, then reduce the size of the circles (make them tighter) for a further 15 seconds. After a few seconds rest, switch and do the opposite direction. Shrug your shoulders as high as you can, trying to touch your ears, and then let them drop and fully relax. At the top of your shrug, hold for about five seconds and repeat ten times., These muscles are chronically tight and pull your shoulder forward. Stand near a doorway and lift your arm, holding it straight and parallel to the floor. Grab on to the frame of the door and gently lean forward, which will extend your arm behind your shoulder and create a stretch in your chest, upper arm and anterior deltoid muscles.",706
36072,"Know what people want.If you sell generic pieces of jewelry that can be found just about anywhere, you are less likely to attract attention as a new seller., Take good pictures., Price your items for what they are worth., Use accurate keywords., Make use of social media., Advertise where potential buyers might be., Look into pay-per-click advertisements., Advertise in the real world.",How to Sell Homemade Jewelry Online2,"Instead, cater to a specific interest or niche. Browse through message boards and blogs to get an idea of what people want. You can also visit online stores and marketplaces that rank search results by popularity., The downfall of selling jewelry online is that buyers cannot examine the piece in person. As a result, clear, informative photographs are essential. Take pictures using a high-resolution digital camera. Photograph each piece of jewelry from different angles, getting as close as possible without blurring the image and using natural light or other clear lighting. You may even want to prop the jewelry up next to coins or other items that show the size of each piece. As your business grows, you can consider hiring a photography student or professional photographer to take better pictures for you., Pricing an item too high will discourage customers for obvious reasons, but pricing an item too low will decrease the perceived value of a piece. There are several common pricing models used by jewelry designers.First, you must determine the wholesale value. Then, determine the retail pricing that you will sell at. The simplest wholesale value scale is to take the total material cost and multiply it by 3 or 3.5. You can also factor labor into the wholesale cost more directly by multiplying the number of hours you worked by an hourly wage, like $35 per hour, and taking the product of that equation and adding the total cost of the material to it. Determine the retail price by multiplying the wholesale price by any number between 1.4 and 2.0, depending on how high quality you feel your jewelry is., Accurate keywords will draw interested customers to your shop while making sure uninterested customers are not misled there. You should also take into consideration the types of keywords you choose. When people shop via online search engines, they generally type in the most basic information possible. For instance, someone looking for a heart-shaped pendant is likely to search for ""heart necklace"" or ""heart pendant."" When choosing titles and keywords, avoid using overly specific terms that are unlikely to show up on a search engine hit. At the same time, you should avoid being too vague. A necklace titled ""silver aquamarine heart necklace"" will pick up more hits than one titled ""heart necklace,"" since anyone interested in ""silver,"" ""aquamarine,"" ""heart,"" or ""necklace"" will have a chance at making it to your online shop., Advertise you products on as many social media websites as possible.",597
30455,"Wear a broad-spectrum sunscreen with at least SPF 30 every day., Use a sunscreen with SPF 50 when spending extended time in the sun., Wear a wide-brimmed hat and wrap-around sunglasses., Don’t avoid the sun completely., Avoid tanning and use self-tanners instead.",How to Take Care of Pale Skin2,"Pale skin has less melanin, the component that prevents skin from being burnt by the sun's rays, and is therefore highly susceptible to sun damage and skin cancer. If your moisturizer does not have any SPF protection, or has less than SPF 30, get a lightweight sunscreen to apply every morning, even during winter and on cloudy days. Make sure the product states that it protects against both UVA and UVB rays.Clouds don't provide protection from the sun. About 80% of the sun's rays can penetrate cloud cover.Always wear sun protection, no matter what your plans for the day may be. Pale skin can burn in as little as an hour., If you will be outside for extended periods on sunny days or between 11 and 4, when the sun’s rays are strongest, you need SPF 50.Apply at least 20 minutes before going outside and reapply every two hours.Make sure to check the expiration date. Sunscreens have a shelf life of two to three years.Sunscreens claiming to contain SPF 100+ are both unnecessary and provide no more protection than SPF 50., In addition to your sunscreen, wearing a hat with a wide brim can keep your face and neck from absorbing too many UV rays. Wrap style sunglasses protect your eyes from damage and the skin around them from wrinkling due to squinting. If you are at the beach, fishing, watching an outside sports game in the sun, etc., you should always wear a hat and sunglasses.Baseball caps do not protect your neck. Fair skinned people especially need to wear sunscreen in addition to (not instead of) a hat and glasses., Your body needs some sun exposure to make vitamin D. Spend about 20 minutes in the sun two to three times a week in summer. Wear short sleeves and let your face get some exposure. Sunscreen blocks UVB rays, which are necessary to synthesize vitamin D; however, most people do not use enough sunscreen to completely block UVB rays. You should still wear sunscreen when you are outside, even when you're stepping out to make some vitamin D.Fair-skinned people might be unable to get enough sun exposure for the body to create sufficient vitamin D without burning. Taking supplements and eating more foods like fish and eggs can bridge the gap., Tans are literally evidence of skin damage and are not healthy for anyone.",518
23436,"Bullet placement is much more important than the bullet itself., The thoracic cavity is the ""center of mass"" in a human., The second major area is the cranial cavity., For practice, replacing the circular chest target with a dome-shaped 11x7-inch target and the head with a 3x5-inch target will get you a more realistic targeting area.",How to Combat Ready (Tactically Prepare) Yourself With a Pistol7,"There are two critical areas of a human which contain major organs and vital systems which, if shot, can stop a man in his tracks or kill him., This area contains the heart, major veins and arteries, the trachea, bronchi and lungs, the esophagus, and structures of the nervous system including the paired vagus nerves. To imagine the area that this encompasses, it starts above the diaphragm (just below the sternum) and makes (from a frontal view) a dome shape up to the first lateral rib. This is a pretty large target area. A shot in one area of the thoracic cavity is little different from any other, unless you hit the heart. The problem with shots in the thoracic cavity is that a determined fighter or a man on drugs will be less than impressed with anything you throw at him in this area. Even if you destroy a person's heart they still have 20 to 30 seconds of full cognitive and physical ability with which they could severely hurt or even kill you. Additionally, the heart is a very small target and completely destroying the heart with one bullet is nearly impossible, which means that they will likely have even more time before their eventual fate is achieved. For all these reasons, many have adopted the self-defense rule: ""shoot until the threat ends."" (Or as stated in The Rules of Combat: ""When in doubt, empty the magazine."") But you must determine for yourself what your protocol will be. Body armor is also a factor. Just hitting a man in the chest (unless you hit him in the exact same place every time) is just going to deplete your magazine. (Your chest delivered bullet thump MAY induce a fibrillation, resulting in death, but it has to be timed perfectly with your target's heart beat. Not an advisable procedure. Nor is it reliable.) Bullet penetration is very much a key factor in bullet selection. This penetration does a few things for you. At less than optimal angles, the bullet will still reach vitals, and it will give your bullet a chance to possibly hit the spine, which (depending on where it lands) can either incapacitate completely, or at least paralyze enough of the body, so you may be able to get away. An important factor to note is that while bullet penetration can be to your advantage, rounds with a high degree of penetration (e.g., the FN 5.7x28 round) can exit the target.",829
43402,"Gather required information., Meet the age requirements., Check you aren’t too closely related., Visit the county clerk’s office., Pay a fee.",How to Get Married in Utah1,"You need to present quite a bit of information to the county clerk, so gather it ahead of time before applying for the marriage license. Get the following:Full name, address, and place of birth, and date of birth for you and your future spouse. Name and birth places of both for each of your parents. Mother’s maiden name. Social Security card for both of you, unless you don’t have one. Valid picture ID for each person, such as a valid driver’s license, passport, or state-issued ID. You can also use a birth certificate if you also have a picture ID.Certified copy of any recent divorce decree. In some counties, you must present this document if the divorce happened within the past 30 days. In other counties, you must present it if the divorce occurred within the past six months.;, People 18 or older don’t need anyone else’s permission to get married. However, if you are 16 or 17, then you need your parent or guardian to sign a consent form (unless you’ve been married before). You can obtain the form from the county clerk’s office. Make sure to take the signed form with you when you apply for your license.Someone 15 years old needs consent from a parent or guardian and must get the juvenile court to approve the marriage. The court must find that you are marrying voluntarily and that marriage is in your best interest. You may also get permission from a court commissioner. Contact your county clerk for a form.The judge can require a 15-year-old to meet certain conditions, such as continue to attend school or attend marriage counseling. No one under 15 may get married in Utah., You can’t marry a close relative in Utah. Specifically, you can’t marry a first cousin or anyone more closely related than a first cousin, such as an uncle, aunt, niece, nephew, parent or child.First cousins who are both 65 or older can marry. They can also marry if they are over 55, so long as a court finds that they can’t reproduce., Both you and your future spouse must apply at the same time. You can find a list of county websites at http://www.utah.gov/government/citycounty.html. Although you don’t have to get the license from the county where you intend to marry, it might be easier to do so.",514
82596,"Set up the formula for the volume of a cone., Plug the known values into the formula., Complete the multiplication., Divide each side by the h{\displaystyle h} coefficient., Set up the formula for the Pythagorean Theorem., Plug the length of the radius and height into the formula., Solve for c{\displaystyle c}., Set up the formula for the surface area of the cone., Plug all the known values into the formula., Multiply to find the lateral area and the base area.",How to Find the Surface Area of Cones3,"The formula is V=13(π)(r2)(h){\displaystyle V={\frac {1}{3}}(\pi )(r^{2})(h)}, where V{\displaystyle V} equals the volume of the cone, r{\displaystyle r} equals the radius of the cone’s base, and h{\displaystyle h} equals the perpendicular height of the cone.Make sure you don’t confuse the height of the cone with the slant height, which is the diagonal distance from the top vertex of the cone to the edge of the base.The height is the perpendicular distance between the top vertex to the base., You should know the volume and the length of the radius. If not, you cannot use this method. If you are not using a calculator, use 3.14 for π{\displaystyle \pi }. For example, if you know a cone has a volume of 950 cubic centimeters and a radius of 6 centimeters, your formula will look like this: 950=13(3.14)(62)(h){\displaystyle 950={\frac {1}{3}}(3.14)(6^{2})(h)}., First, square the radius, then multiply that value by π{\displaystyle \pi }. Then, multiply that product by 13{\displaystyle {\frac {1}{3}}}. This will give you the coefficient for the h{\displaystyle h} variable. For example:950=13(3.14)(62)(h){\displaystyle 950={\frac {1}{3}}(3.14)(6^{2})(h)}950=13(3.14)(36)(h){\displaystyle 950={\frac {1}{3}}(3.14)(36)(h)}950=13(113.04)(h){\displaystyle 950={\frac {1}{3}}(113.04)(h)}950=37.68h{\displaystyle 950=37.68h}, This will give you the value of h{\displaystyle h}, which is the perpendicular height of the cone. You will need this information to find the slant height of the cone, which is necessary to know when solving for the surface area. For example:950=37.68h{\displaystyle 950=37.68h}95037.68=37.68h37.68{\displaystyle {\frac {950}{37.68}}={\frac {37.68h}{37.68}}}25.21=h{\displaystyle 25.21=h}So, the height of the cone is 25.21 cm., The formula is a2+b2=c2{\displaystyle a^{2}+b^{2}=c^{2}}, where a{\displaystyle a} and b{\displaystyle b} equal the side lengths of a right triangle, and c{\displaystyle c} equals the length of the hypotenuse (the side opposite the right angle)., You will use the radius and height of the cone as the two sides of a right triangle. Substitute the radius for the variable a{\displaystyle a} and the height for the variable b{\displaystyle b} For example, if the radius of a cone is 6 cm and the height is 25.21 cm, your formula will look like this: 62+25.212=c2{\displaystyle 6^{2}+25.21^{2}=c^{2}}., This will give you the length of the right triangle’s hypotenuse, which is also the slant height of the cone. For example:62+25.212=c2{\displaystyle 6^{2}+25.21^{2}=c^{2}}36+635.54=c2{\displaystyle 36+635.54=c^{2}}671.54=c2{\displaystyle 671.54=c^{2}}671.54=c2{\displaystyle {\sqrt {671.54}}={\sqrt {c^{2}}}}25.91=c{\displaystyle 25.91=c}So, the slant height of the cone is 25.91 cm., The formula is SA=(π)(r)(s)+(π)(r2){\displaystyle {\text{SA}}=(\pi )(r)(s)+(\pi )(r^{2})}, where SA{\displaystyle {\text{SA}}} equals the surface area of the cone, r{\displaystyle r} equals the length of the radius of the cone’s base, and s{\displaystyle s} equals the slant height of the cone.",585
103845,"Stick to neutral topics at first., Do something else if the location is uncomfortable for you., Act like a peer, not a big brother., Stay platonic., Calm yourself down before going out., Talk to your friends for advice beforehand.",How to Hang out With Your Girl Friends when You're the Only Guy Around2,"If you know the group well, then you can jump into more controversial discussions. If you are new to this group of friends, then you want to proceed carefully. Try to focus your conversation on common ground areas, such as education, entertainment, travel, etc. Avoid talking about politics, religion, and other hot-button subjects, at least early on in the friendship. Keep it light.The girls may be the ones to introduce topics that you are not entirely comfortable with. If, for example, they start to talk about women’s health issues you may want to use humor to change the subject or give you an excuse to step away. However, if you feel comfortable just listening and your presence doesn’t seem to bother the others, you can always do that as well., The group of girl friends that you are hanging out with might go to a place where you don’t want to, or can’t, follow. If this is the case and you feel like waiting, try to find something else to pass the time. Or, if you feel like leaving entirely, that’s fine too, just don’t make a big deal out of it. For example, if you are hanging out and the girls decide to all head to the ladies room together, then your best option is probably just to wait it out. Go take your own restroom break, walk around the area, or play on your phone to pass the time. If the girls decide to spend a longer time in a setting that may be uncomfortable (or just really boring) for you, like a women’s clothing store, then you may need to consider calling it a day. You might say, “If you all want to go in there, no problem. I’ll just catch up with you later.”, Your friends want a friend, not a mentor, a watchdog, or a sibling. Watch your tone to make sure that you don’t sound condescending or overprotective. For example, don’t pry too far into their dating lives without being invited to do so. Also, if you are older than your girl friends, try not to remind them of this too often. Instead, look for common ground. If your girl friends tell you about a problem that they are having your first instinct may be to jump in and offer a variety of solutions.",708
39310,"Look for a major chain., Locate a library., Try local transportation hubs., Sit in a hotel lobby., Check an app., Ask for the password.",How to Find Free WiFi when You Travel1,"Apple Stores, Starbucks, and McDonald's are some international chains that are known for having truly free wifi, meaning you don’t need to buy anything to get access to the network. Locate major international chains in whatever place you visit and check to see if they have free wifi.You may also want to try retailers such as clothing stores, which often provide free wifi so that people can shop online as well as in-store. If you find free wifi at a cafe or restaurant chain, try finding a bench near the building or a seat outside. If you simply sit down without ordering in the restaurant, you may be asked to leave or otherwise be expected to buy food or drink.;, Libraries around the world are the go-to place for those who need internet access. You can generally get on the internet for free, though it may only be for a fixed amount of time depending upon the place.If the internet requires you to have a library card or identification number to log on, ask a librarian if there is an access code for guests. Explain that you are visiting the city and thus do not have or need a library card for that area., Transit stations such as train stations, airports, and even major bus terminals are increasingly making wifi available to the public. Check local transportation hubs to see if they offer free wifi.Many airports offer limited free wifi. Often, you will be able to get half an hour to two hours of access for free, but you may have to pay for anything beyond that. Stay in the lobby and lounge areas to avoid arousing any suspicions. Trying to make your way back to a platform or gate and lingering may cause security concerns depending upon your location. If you are looking for wifi while driving a long-haul trip, try stopping at major truck stops, which often offer free wifi., Many hotels offer free wifi throughout their lobbies and in their bars and restaurants. Look for hotels with conference centers or near convention centers, as these are more likely to have wifi that is open to people not staying in the hotel.Try to avoid posing a guest or entering a random room number to get access to wifi, as this could incur charges for the individual actually staying in that room.",552
79690,"Do the dog paddle., Try the flutter kick., Do the frog kick., Try sculling., Try the rotary kick., Try the little helicopter.",How to Tread Water2,"The dog paddle is where you move your arms out in front of you while kicking your legs up and down. The advantage: it doesn't take a lot of ""proper technique"" in order to do. The disadvantage: it saps you of energy, meaning you won't be able to do this technique for very long., The flutter kick is where you tread water with your legs while keeping your arms outstretched for balance. To flutter kick, point your toes downward and kick one leg forward as you kick another leg back. Maintain a consistent back and forth. The advantage: you can keep your arms free by doing the flutter kick, giving you an opportunity to do something else with them. The disadvantage: because you're using just your legs to keep you up, this technique can be taxing., The frog kick is where you bring your feet out to the side, and then back in. The frog kick is also called the whip kick. Starting off with your legs together, move your feet out to the side and then quickly back in. The advantage: this kick is less tiring than the flutter kick or the dog paddle. The disadvantage: using this kick causes you to bob up and down in the water instead of staying relatively motionless., Sculling allows you to tread water with your hands. To scull, keep your hands outstretched to the side and completely submerged. With your palms facing toward one another, move your hands towards one another until they are almost touching. When you've reached this point, turn your palms facing outward and move your hands back out to their original position. Try to keep your hands doing one fluid movement back and forth. The advantage: you can keep your legs free by sculling, allowing you to combine this with another foot treading technique such as the flutter kick. The disadvantage: you have to keep pretty much your whole body (minus your head) underwater., Also called the eggbeater, this is where you move one foot clockwise while moving the other foot counterclockwise. This technique is hard to master, but it saves a lot of energy. The advantage: you save a lot of energy doing this technique if you can perfect it. The disadvantage: this is a hard technique to perfect, and many people need to practice extensively in order to learn it., Lay back in the water in the same manner as floating.",441
