doc_id,document,summary,document_word_count
35636401,"Nine out of 10 councils say they expect to increase bills by 2% from April to boost social care funding. But the Local Government Association says rising demand and the new National Living Wage will absorb most of the cash. Ministers insist supporting those most in need is an absolute priority. The findings come as a ComRes survey for BBC 5 live suggests three quarters of people in England and Wales do not want local authorities to cut social care spending and are happy to pay more in council tax to enable payment of the National Living Wage, which represents an increase of 50p per hour over the existing National Minimum Wage. Social care covers a wide range of services, from help in the home to eat, get dressed or move around, to day centres and residential care. Demand is growing enormously - official figures show the number of people aged over 85 increased by 30% between 2005 and 2014. The LGA says there will be a shortfall of more than £2.9bn in care services by 2020, and despite the power - granted by the chancellor - to raise more money from council tax, cuts in other areas will mean extra money must still be found. ""The quality and quantity of services on offer could drop,"" LGA vice-chair Councillor Nick Forbes said. ""Councils will continue to do all they can to maintain the services that older and vulnerable people rely on, but services supporting the elderly and disabled are at breaking point. It cannot be left to council taxpayers alone to try and fix them. ""Vital social care services will increasingly be unable to help ease the growing pressure on the NHS and the threat of a care home crisis is still very real."" The warning was echoed by Labour, who said government plans to fund social care were ""completely inadequate"". ""The significant shortfall in social care funding is going to leave many local authorities unable to raise enough money from a 2% council tax increase to cover rising costs, particularly in more deprived areas,"" the party's spokeswoman Barbara Keeley said. The LGA recently found that 90% of councils in England are considering, or have approved, plans to raise council tax next year - costing taxpayers on average £24 a year for a Band D property. The move will raise about £372m a year, but the LGA says increases to the minimum wage - which will be replaced by the National Living Wage in April - will wipe out nearly 90% of that.","Care services for elderly and disabled people in England are ""at breaking point"" and planned council tax rises are not enough to cover the growing costs, local authorities are warning.",661
40633269,"Ben Young, who had worked in rugby union with Saracens and England, was drafted in as an assistant before England's historic third-place finish in Canada. Immediately, he knew how quickly he could improve the overall condition of the squad. ""There were so many easy wins,"" he said. Now, as England prepare for a European Championship for which they are one of the favourites, he says the squad's fitness has improved by 23% since August, adding weight to Sampson's claim his side will be the fittest in the Netherlands. But how did Young make so many gains so quickly, and will it impact on England's performance as they begin their campaign against Scotland on Wednesday? This content will not work on your device, please check Javascript and cookies are enabled or update your browser According to Sampson, and players such as Karen Bardsley and Casey Stoney, England have never looked leaner or more defined. Players are lifting weights three or four times a week - pictures on the FA's Twitter account show full-back Demi Stokes lifting 135kg - body fat percentages have dropped to 11% in some cases, and post-training speed runs have been so gruelling, players have been wracked with anxiety even before taking part. ""They are gruelling and just horrible,"" says Stoney. A sea change has occurred. And it was necessary, according to Sampson, who admits his side would ""run out of legs"" in games and suffered in the World Cup because they had ""so many players carrying knocks"". Young knew he could improve speed and injury reduction through a better strength programme, but he needed to supply the players with evidence so they would buy into what he was attempting. So he tapped into data used by the Great Britain and United States hockey teams to see how their fitness compared. As Sampson told BBC Sport: ""We were so far behind."" Young tailored the system, in which players would take 10 fitness tests - measuring everything from speed to power - to reach an individual fitness score. Those scores would then be added together to measure the overall fitness of the team. Young also created four measures: world-class, future England, current England and below standard. These showed players where they needed to improve. ""Within the first three months, we had 76 personal bests in the squad,"" he told BBC Sport. ""There was massive room for improvement, but the players bought into it and we've gone from the majority of the squad in the'current","When a new fitness coach started working with England before the Women's World Cup in 2015, he was ""shocked"" by how little strength and conditioning work was being done amongst the squad.",1310
36071502,"The Women and Equalities Committee will examine who is committing the offences, who is being targeted, and whether the number of cases is rising. Research for the committee suggests sexualised behaviour among pupils is a social norm. Heads say most schools and colleges are safe and secure environments. In September 2015, a BBC News report based on freedom of information requests revealed there were 5,500 sexual offences recorded in UK schools between 2011 and 2014. Within these figures, there were 4,000 alleged physical sexual assaults and more than 600 rapes, according to the information from UK police forces. At least a fifth of offences were carried out by children on children, but details of the rest of the assaults are not known. The committee wants teachers, students, parents and youth organisations to share their experiences and knowledge with it. Before launching a call for evidence, the committee gathered the views and experiences of 300 UK youngsters through a series of workshops with young people's charity Fixers. Rosie, which isn't her real name, is from Wales. She says a girl started stalking her initially but things got much worse. ""She wanted a hug and I didn't want anything to do with her. She didn't like that,"" she says. ""So she grabbed me and pinned me up against the wall, and touched me in my private areas. ""I felt like I was trying to struggle to break free, but she was quite strong. Eventually she was pulled off me. It felt like a long time, but it was over quite quickly."" Rosie says she didn't report the assault for a long time because she struggled to make sense of it. ""I remember feeling quite embarrassed and I didn't really want to talk about it at the time with anyone. I felt ashamed and quite disgusted really."" When she did eventually report it to the school, Rosie says teachers disciplined the attacker but did not offer her enough support. ""It's affected my self-esteem. I'm quite scared that something like that will happen again,"" she says. Read more about Rosie's story in BBC Newsbeat's article. Its report says: ""In school corridors and playgrounds, sexually charged behaviour drives young people's physical interactions and permeates through to their 24-hour-a-day life online. ""They're feeling pressurised into sex, otherwise they're branded'frigid' by their peers.",An inquiry into the scale of sexual harassment and sexual violence in England's schools is to be held by a Commons committee.,859
40317917,"Special forces and federal police advancing from the west and south were met with mortar fire and car bombs. The UN says as many as 100,000 civilians are believed to be trapped in the densely populated Old City. They have been told to leave the area if they can. The Iraqi military said it was proceeding slowly into the maze of narrow alleyways to minimise civilian casualties. ""The operation now is about street fighting. Air and artillery strikes will be limited because the area is heavily populated and the buildings fragile,"" Counter Terrorism Service spokesman Sabah al-Numan told al-Hadath TV in Dubai. IS media outlets said the militants had foiled an advance by Iraqi troops to advance into one neighbourhood and carried out dawn attacks on federal police positions. Iraqi forces have told the BBC that they do not know how many IS militants are holed up inside the Old City. About 230 civilians have been killed in western Mosul in the past two weeks, the UN says, some in air strikes and rocket attacks, and others shot dead by IS snipers as they tried to flee. Residents who have recently escaped from the area have described desperate conditions, with many people running out of food and water. Different parts of the Iraqi security forces have been creeping closer on all sides. They will not be able to stop now until they have taken back all of the Old City. Although Iraqi and coalition sources have said there is a ""humanitarian corridor"" running out of the city along the river, the sheer number of people still inside means there will inevitably be significant casualties - civilians, Iraqi forces and IS fighters. For the Iraqi government, retaking the Old City is akin to crossing the finish line. The powerful image of IS leader Abu Bakr al-Baghdadi speaking inside its Nuri mosque three years ago is one they are desperate to replace with a picture of ""victory"" - whether that means Iraqi flags and forces taking selfies at that same spot or blowing the mosque to smithereens. Afterwards there will still be fighting to be done. The area between Mosul and the Syrian border has to be secured and the town of Hawija, between Baghdad and Mosul, remains under IS control. We were in contact with three families inside a house right next to an IS sniper position. They had no more food or water.","There have been intense clashes on the first day of an offensive by Iraqi forces to retake Mosul's Old City, the last district held by so-called Islamic State.",577
33003857,"This comes amid talks between ministers and charity regulators aiming to curb intrusive pleas for donations. Twelve charities, including Cancer Research UK, Marie Curie, NSPCC, Save The Children and The British Red Cross say they have bought mailing lists. Lists cost about Â£140 for 1,000 names, BBC Radio 4's You and Yours found. Buyers can choose to spend more should they wish to target people of a certain age, gender or geography. Names and addresses can be rented from marketing companies from files with headings such as ""The Repeat Giving File"", ""Charity Mail Order Buyers"" and ""Donors to Alzheimer's Causes"". You and Yours has been contacted by several listeners concerned by the number of ""begging letters"" they are getting from charities. For example, Louise Hartup told the programme she could not understand why her 95-year-old aunt got so many letters and gifts. ""She always gives cash without leaving her details, she is not on the open electoral register, and is always very careful about ticking the right boxes - but the letters keep coming,"" Ms Hartup said. Andy Curry, from the Information Commissioner, which polices the system, said: ""We have received a few hundred complaints about charity mailouts. We are looking into a number of charities and the way they use marketing messages."" The Institute of Fundraising told You and Yours that it would be reviewing its code of practice to make sure the right rules were in place. The charities that said they bought data were Cancer Research UK, Marie Curie, NSPCC, Save The Children, the PDSA, Breast Cancer Care, the RSPB, the British Red Cross, the Alzheimer's Society, St John Ambulance, the Salvation Army, and the Royal British Legion, which said it bought details of six million names last year. Marketing agency EDM Media said that as well as helping charities find lists suitable for their specific appeals, it checked that potential donors were not subscribed to the Telephone or Mail Preference Service - which blocks junk mail and calls - and that consent to be contacted had been obtained. Suzanne Lewis, managing director of EDM Media, said that some people would find themselves on lists after responding to surveys, subscribing to magazines or giving to other charities. None of the 30 charities that responded to questions from You and Yours said they sold supporters' data. However, our researchers found lists advertised as containing data of donors to the British Heart Foundation, while another contained names of people who responded to a World Cancer Research Fund survey.","Some of the UK's biggest charities buy data lists to contact householders with ""begging letters"", the BBC has discovered.",421
21241761,"Over 60 groups, including doctors, are backing a 20p tax per litre, which would go to the government. Food and farming charity Sustain thinks it'd raise more than Â£1 billion a year, which could be spent on healthy school meals, free fruit and veg, and cooking classes. But soft drink companies say it's not necessary and they're already helping to fight child obesity. The British Soft Drink Association said that 61% of soft drinks ""now contain no added sugar"". Alcoholic drinks and cigarettes have taxes put on them to try and stop people from buying too many of them. So do you think raising the cost of sugary drinks would work? Would it put you off if sugar drinks cost a bit more? Or perhaps you reckon it won't make a difference? This comments page is now closed. Here are some of the comments you sent it. ""Taxing sugary drinks won't make people want to buy it less, they will still buy it. However it will make the government richer and the people poorer."" Holly, Suffolk, England ""We should have our own free choice on drinking pop. I am sensible and do not need to be forced to drink less by making pop too expensive!"" Olivia, Lancashire, England ""We think that the price of fizzy drinks should not be increased. It should be parents that prevent their children from buying the drinks. We also think it will not make a big difference in the number of people that buy the drink, but the government will definitely benefit!"" Form 8O The Compton School, London, England ""I think we should pay more because then people wouldn't buy them so often and we would be healthier!!"" Hana, Lancashire, England ""I don't think we should put a tax on soft drinks because right now they are just about pocket money price. I only have sugary things on a Saturday so I like to treat myself by buying a fizzy drink with my pocket money."" Ava, Kilbarchan, Scotland ""Yes soft drinks are very fattening and there should be a small tax on them to try and get people to drink a healthier alternative like water."" Ben, Hampshire, England ""I am diabetic so when I hypo, which means that my blood sugar goes low, I need fizzy drinks to put it up, so raising the price is not fair."" Laura, Wigan, England ""I think it is a good idea because it may be too expensive for children to buy.",There are calls to up the cost of sugary drinks - to help kids' health.,713
35929617,"Indian owner Tata Steel is planning to sell its entire UK business, which employs about 15,000 people. A Labour Party call for Parliament to be recalled early has been rejected, but the prime minister will chair a meeting of key ministers on Thursday. Mr Javid is cutting short a trip to Australia - and says he is looking at some kind of government support. ""I don't think that nationalisation is going to be the solution,"" he said. ""Because I think everyone would want a long-term viable solution, and if you look around Europe and elsewhere, I think nationalisation is rarely the answer, particularly if you take into account the big challenges the industry faces."" Tata's Port Talbot site employs 5,500 of Tata UK's current 15,000-strong UK workforce. Prime Minister David Cameron spoke to Welsh First Minister Carwyn Jones this afternoon and ""agreed it was an extremely worrying time for the workers and wider community in Port Talbot, and South Wales more broadly"", a Downing Street spokesperson said. The UK and Welsh governments will work ""to do everything possible to secure the future of steel making at Port Talbot and elsewhere in the UK"", and the governments will ""support a sales process"" and ""remain in close contact in the days ahead"", the spokesperson added. Labour leader Jeremy Corbyn travelled to Port Talbot, and criticised the government for not responding more strongly to the surge in cheap steel imports from China. He said the government must recall Parliament and do what it takes to keep the UK steel industry alive, and to ensure British-made steel is used to build infrastructure in the country. Mr Corbyn added: ""We are saving an industry that will provide the basis of all the goods that we all need."" The Tata decision, which was announced after a board meeting in Mumbai on Tuesday, also affects workers at its other UK plants, including Rotherham, Corby and Shotton. Mr Javid had arrived in Sydney on Tuesday for what was due to be a three-day trade visit. He said the ""UK steel industry is absolutely vital for the country. We will look at all viable options to keep steel making continuing in Port Talbot."" He also said that there were ""buyers out there"" and that the government was ""more than ready to look at all way we can provide commercial support to secure the long-term future of steelmaking in Port Talbot.""",Business Secretary Sajid Javid says nationalisation is not the answer for the Port Talbot steel works in Wales.,987
39699830,"The year also saw a big recovery in exports into the European Union, up by more than a third on 2015. But there was a warning about the impact on jobs if tariffs are introduced, and on the wider industry if migrant workers are cut back. Sector leaders are in Brussels for the world's biggest fish industry expo. The effort is seen as an important one for promoting Scotland's biggest food export, which was, in 2014, the biggest UK food export, above confectionery. Much higher prices, due to a shortfall in supply, meant a sharp increase in profits for producers during the last year. The new figures are from HM Revenue and Customs. They show that the tonnage of exported salmon fell by more than a quarter, from 100,000 tonnes in 2014 to 83,400 tonnes in 2015. And last year, it fell by 10%, to 74,600 tonnes. The export value fell from £494m in 2014, to £386m. It then rose to £451m in 2016. The decline is largely due to a fall in the supply of fish, and a reduced average size. Much of this is explained by sea lice - what the industry calls ""biological challenges"". The biggest producer, Marine Harvest, published figures recently showing that 69% of its farms last year breached levels when an outbreak of the parasite has to be notified. That was far higher than any other producing nation. One response is to harvest fish quickly from an infected cage, long before they reach their optimum size. Over 7kg, the Atlantic salmon has a premium price in the US and Far East markets. The industry has been strongly criticised by those who oppose intensive salmon farming, saying the sea lice problem has damaged eco-systems in sea lochs. The industry body, the Scottish Salmon Producers Organisation (SSPO), claims that recent evidence suggests that the problem may now be reducing. It expects an increase of 15,000 to 20,000 tonnes in production this year. If that happens, it could make 2017 a record export year. Exports tend to soak up extra supply contracts after longer-term UK contracts have been fulfilled. Around 52% of salmon farmed in Scotland is consumed in the UK. Exports of Scottish farmed salmon into the European Union was up 37% to £204m-worth last year. France is the biggest single EU market. It fell the previous year because of the collapse in 2015 of the Norwegian krone, which made imports from Norway cheaper.","Exports of farmed salmon from Scotland rose 17% by value last year, but there was another steep drop in the volume of fish sold overseas.",588
29947126,"Full-back Paul Papp scored both goals, firing into the top corner in the 73rd minute and stealing in to convert a back-post header. Chris Brunt went close early on but Alexandru Chipciu hit the bar and Bogdan Stancu missed from close range. Media playback is not supported on this device Northern Ireland slipped to second in the group, one point behind Romania. Romania began the first European Championship qualifying meeting between the sides hoping to avoid a repeat of their only previous competitive home match with Northern Ireland, a World Cup qualifier in October, 1985, which they lost 1-0. Michael O'Neill's Northern Ireland went into the game full of confidence but without several injured players, including skipper Steven Davis. Anghel Iordanescu was beginning his third spell as Romania coach following the departure of Victor Piturca, who left to take up a lucrative deal with Saudi Arabian side Ittihad last month. The hosts, also without several first-choice regulars, began brightly and a bicycle kick by out-of-favour Tottenham defender Vlad Chiriches was gathered by Roy Carroll. Media playback is not supported on this device A minute later Brunt's low left-foot shot went just wide of the left-hand post, before Chipciu shot against the underside of the bar and then headed straight at Carroll. With Romania assuming control, Lucian Sanmartaen picked up the ball on the halfway line and waltzed through the visitors' defence, only for Stancuto to lose his footing with the goal gaping. Kyle Lafferty had a shot palmed away by Ciprian Tatarusanu and, after the break, Carroll stood up well to deny Romania captain Razvan Rat. Northern Ireland were finally broken down when Papp drove a left-footed shot into the top right-hand corner after Gareth McAuley failed to clear a cross, and the right-back sealed victory six minutes later when he met a left-wing cross. Hungary beat Finland 1-0 to move third in the group, two points behind Northern Ireland. Northern Ireland's next game is against Finland at Windsor Park on 29 March, when Romania entertain the Faroe Islands. Match ends, Romania 2, Northern Ireland 0. Second Half ends, Romania 2, Northern Ireland 0. Attempt missed. Oliver Norwood (Northern Ireland) right footed shot from outside the box is too high. Attempt blocked. Chris Brunt (Northern Ireland) left footed shot from outside the box is blocked.",Northern Ireland's three-game winning run in their Euro 2016 qualifiers ended as Romania won in Bucharest to go top of Group F.,808
40766961,"The visitors made the perfect start when Dorrans' drive deflected in off Ben Heneghan in the fourth minute. The impressive Josh Windass hit the post and bar, but Motherwell responded and Heneghan headed in at the far post. Louis Moult's careless elbow on Fabio Cardoso allowed Dorrans to convert the penalty, but Ryan Bowman and Alex Fisher missed chances to equalise. The hosts remain without a league victory against Rangers since Boxing Day 2002, that sorry sequence now extending to 38 matches. In what was an engrossing game, Rangers had a dream start when they scored after only four minutes. Bruno Alves crossed deftly for Kenny Miller, who headed it down for Dorrans, making his league debut for Pedro Caixinha's men, to drive home his first of the day. Motherwell were a calamity at the back last season, conceding more goals than any other team bar relegated Inverness. They had to hang on to avoid going another one behind in the early minutes at Fir Park. Rangers were full of running, repeatedly got in behind their hosts and threatened every time they poured forward, which was often. Windass was terrific on the left. Motherwell didn't have a notion what to do about him. In the 20th minute he scampered free, beat a couple of men and curled a gorgeous shot on to Trevor Carson's post. Later, he saw another wonderful effort come slapping back off the crossbar. By then, of course, Motherwell were level. This was a regular feature of Rangers' season last time around, an inability to force home their superiority and convert it into goals. They had other chances but what they also had was a vulnerability down both flanks, particularly on their right where Lee Hodson toiled in the face of Elliott Frear. Motherwell weathered the Rangers storm and started building their confidence. Moult volleyed one over, then Craig Tanner slid a half-chance wide. The equaliser came just before the break when Alves conceded a needless free-kick which Tanner put in the box. Rangers were all over the place in trying to deal with it. Wes Foderingham stood rooted to his line. None of his defenders took charge either. It was Heneghan's desire and desperation to get to the ball that counted, the big defender getting enough on a diving header to beat Foderingham. In the midst of all of this Motherwell had a shout for a penalty when a Frear cross looked to come off Hodson's arm.",Graham Dorrans scored twice as Rangers began their Scottish Premiership campaign with victory at Motherwell.,978
36489081,"Tesco is partnering with mobile platform Unlockd to offer ads from brands such as British Airways, McDonalds and Doritos. Dubbed Tesco Xtras, the service will be available initially to Android users. The business model is in contrast to O2, which owns 50% of Tesco Mobile and is considering introducing ad-blocking. The service will be available on Windows phones later but not on iPhones, because Apple's operating system does not allow that sort of functionality. Interested customers will need to download the app and will then get £3 off monthly bills. The ads will only appear when the phone is unlocked and users will receive an additional 200MB of data each month to cover the data used by the app. ""This innovative new service is a UK exclusive and we're excited that our customers get to benefit first from this new technology,"" said Anthony Vollmer, chief executive of Tesco Mobile. Part-owner O2 is currently mulling the use of ad-blocking technology but Mr Vollmer said this did not contradict Tesco's roll-out. ""Customers can choose whether or not this is a service they want to use. Customers can still use ad-blocking software but they now have the option to get value from viewing ads - something that no-one else is doing. ""Imagine if someone gave you some cash or vouchers every time you watched a TV advert. This is not the network taking a stance against ad-blocking but it is about offering choice to our customers."" For some customers and ISPs, ads are seen as something of a nuisance, interrupting mobile browsers, eating up consumers' data allowances and putting a strain on network infrastructure. O2 is experimenting with a number of ad-blocking technologies but has not made a decision about implementing any at this stage.'While we believe in a predominantly ad-funded internet, we see the blocking debate as a call to the ad industry to raise the bar in terms of the quality of the advertising that it delivers,"" the firm told the BBC. ""In line with the IAB we are focused heavily on doing so by making mobile ads data-light, relevant, engaging and non-intrusive."" Matthew Howett, an analyst with research firm Ovum, said: ""Essentially it comes down to consumer choice. Some will happily accept advertising to enjoy free content, others would rather pay to avoid it. ""It does seem the time has come to have a debate about the current models and idea of putting the consumer in control - perhaps through a consumer charter.""",Tesco Mobile is offering customers the chance to get a discount on their monthly bill in return for viewing adverts on their mobile phones.,428
34589244,"He was leading the first government inquiry into the atrocities, one month after the UN released its own findings. President Maithripala Sirisena has pledged a truth and reconciliation commission to investigate further but resists calls for a foreign inquiry. The 26-year war left at least 100,000 people dead. The UK's Channel 4 and the UN have documented numerous atrocities committed during the war, with one investigation saying up to 40,000 people may have been in killed in the final five months alone. Others suggest the number of deaths could be even higher. The government tabled retired judge Maxwell Paranagama's finding in a report to parliament on Tuesday. The judge said there were ""credible allegations which... may show that some members of the armed forces committed acts during the final phase of the war that amounted to war crimes giving rise to individual criminal responsibility"". He went to say there was evidence to suggest that footage obtained by the Channel 4 documentary No Fire Zone - showing prisoners naked, blindfolded, with arms tied and shot dead by soldiers - was genuine. Sri Lanka's military at the time had dismissed the documentary as a fabrication. The Paranagama commission also said a case involving the killing of the top Tamil Tiger political leadership in May 2009 - known as the ""White Flag"" case - should be investigated. He called on the government to set up an internationally-backed judicial inquiry, which was also recommended in the UN report in September. The first government-led inquiry into the allegations was commissioned in 2013 by then-President Mahinda Rajapakse, who oversaw the final push against the rebels in 2009. Mr Rajapaksa has always denied his troops committed war crimes, and resisted international inquiries. The UN's long-awaited report accused both sides of atrocities, especially during the final stages of the war in 2009. Its main findings include: The final months of the war saw hundreds of thousands of Tamil civilians trapped in territory held by the Tamil Tigers (LTTE) in the north-east. While government forces were accused of indiscriminate shelling leading to massive casualties, the Tamil Tiger rebels were alleged to have used civilians as human shields and shot people trying to escape. Allegations persist to this day that the army killed rebel leaders and others after they surrendered or were captured - and the UN admitted in 2012 that it could and should have done more to protect civilians.","A government-appointed Sri Lankan judge says allegations the army committed war crimes during the long conflict with Tamil Tiger rebels are ""credible"".",426
14541327,"The Iranian revolution put an end to the rule of the Shah, who had alienated powerful religious, political and popular forces with a programme of modernization and Westernization coupled with heavy repression of dissent. Persia, as Iran was known before 1935, was one of the greatest empires of the ancient world, and the country has long maintained a distinct cultural identity within the Islamic world by retaining its own language and adhering to the Shia interpretation of Islam. Population 75 million Area 1.65 million sq km (636,313 sq miles) Major language Persian Major religion Islam Life expectancy 71 years (men), 74 years (women) Currency rial Supreme Leader: Ayatollah Ali Khamenei The Supreme Leader - the highest power in the land - appoints the heads of the judiciary, military and media. He also confirms the election of the president. Ayatollah Ali Khamenei was appointed for life in June 1989, succeeding Ayatollah Khomeini, the founder of the Islamic republic. He previously served two consecutive terms as president in the 1980s. Iran has been led by a highly conservative clerical elite since the revolution in 1979. President: Hassan Rouhani Hassan Rouhani was elected as president in June 2013, winning just over 50% of the vote. The cleric, regarded as a religious moderate, was backed by reformists. He says he wants to steer Iran towards ""moderation"" and one of his main election pledges was to try to ease the crippling international sanctions imposed on Iran over its nuclear programme. Sanctions were dropped early in 2016. The struggle for influence and power in Iran is played out in the media. All broadcasting from Iranian soil is controlled by the state and reflects official ideology. A wider range of opinion may be found online and in the printed press. However, many pro-reform outlets have been closed and their writers and editors imprisoned. Iran has been described by media freedom advocates as ""among the five biggest prisons in the world"" for journalists. Some key dates in Iran's history: 1794 - Mohammad Khan Qajar seizes power and founds the Qajar dynasty. 1921 - Military commander Reza Khan seizes power and is later crowned Reza Shah Pahlavi. 1941 - Britain and Russia occupy Iran during Second World War. 1953 - Coup engineered by British and US intelligence services after parliament nationalises mainly British-owned oil industry. Shah, who had fled into exile, returns. 1979 - Iranian revolution unseats the shah. 1980-1988 - Iran-Iraq war.","Iran became an Islamic republic in 1979, when the monarchy was overthrown and clerics assumed political control under supreme leader Ayatollah Khomeini.",461
33866654,"Alongside them in the shade of a small tent adorned in the colours of the ruling party sit two men and one woman, in whose hands the future of this country are held. Front and centre is the man who has led Zimbabwe since the struggle for independence ended in 1980. President Robert Mugabe is 91 years old, has been in power for 35 years, but still oozes energy and passion addressing his supporters and his nation for more than an hour in the midday sun. He may be slower on his feet, but he's still sharp in his mind. To his left, Grace Mugabe, his second wife and the country's first lady; to his right, Vice-President Emmerson Mnangagwa, the man who could be king. Since the beginning, Robert Mugabe has dealt ruthlessly with his political rivals and outmanoeuvred those presenting any threat to his leadership. Anyone perceived to have too much power has their wings clipped, or as happened last year, is simply blown out of the sky. Joice Mujuru was the vice-president - the one who sat next to him under the tent at the previous Heroes' Day address. She was an heir apparent who apparently became too much of a threat. Hers really was a fall from Grace as the political purge enforced by Mrs Mugabe cast the vice-president and her huge support base out of the Zanu-PF party. Now the man known as ngwenya, the crocodile, is back in the driving seat, 10 years after he suffered a similar fate. ""The nickname of the crocodile is very appropriate for Mnangagwa as he has this reputation of lurking just below the surface and only striking when the moment is apposite,"" said Derek Matyszak, a senior researcher with the Research and Advocacy Unit in Harare. ""The fact that he accepted... the vice-presidency would lead some people to think, well he thinks this is the right moment to be there."" But what of Grace? Does the first lady have presidential ambitions? ""Grace has been trying to increase her political capital in her own right, probably as a defence mechanism for when Mugabe does depart the scene,"" he said. ""That, I think, has been misinterpreted to some extent to suggest that she has presidential ambition."" After a period of growth during a government of national unity, Zimbabwe's economy, its currency pegged to the dollar, continues to fall as investors shy away.","The huge golden statue of three liberation soldiers - two men and a woman - form the centrepiece of Heroes' Acre, the monument to Zimbabwe's fallen.",1025
13501233,"It was Mullah Omar's backing for al-Qaeda leader Osama Bin Laden that brought the US-led campaign to oust the Taliban. He and most of the other senior Taliban leaders, along with Bin Laden and some of his senior al-Qaeda associates, survived the American onslaught. Bin Laden was finally killed in a covert US commando raid in the Pakistani town of Abbottabad in May 2011. But Mullah Omar and most of his comrades have since evaded capture, despite one of the largest manhunts in the world, and are believed to be guiding the resurgent Taliban. The late US envoy for Afghanistan and Pakistan, Richard Holbrooke, said he believed Mullah Omar was in hiding somewhere along the rugged border between the two countries. Others believe him to be in Quetta or Karachi, in Pakistan, something officials in Islamabad deny. They say he is in Afghanistan. The arrest of the Taliban's second-in-command, Mullah Abdul Ghani Baradar, near Karachi in January 2010 lends credence to theories that other top Afghan Taliban leaders are in hiding in Pakistan. Since 2001 the Taliban have regrouped in both Pakistan and Afghanistan, but are now under pressure in both countries, from the Pakistani army and Nato respectively. Despite ever higher numbers of foreign troops, the Taliban have steadily extended their influence, rendering vast tracts of Afghanistan insecure, and violence in the country has returned to levels not seen since 2001. A message attributed to Mullah Omar was emailed to journalists in 2009. In it he urged Taliban members to continue to fight against foreign military forces in Afghanistan. The ties between Mullah Omar and Bin Laden went back to their time as resistance fighters against the Soviet occupation of Afghanistan of 1979-89. Mullah Omar vigorously defended his friend against allegations that he masterminded the devastating attacks on the World Trade Center and the Pentagon, accusing the US of trying to cover up its own intelligence failures. Bin Laden is believed to have at least partially financed the Taliban takeover of Afghanistan. It was even thought that Mullah Omar had taken Bin Laden's eldest daughter as a wife, and that Bin Laden may even have taken one of Mullah Omar's daughters as a fourth wife. The Taliban always denied this. Mullah Omar was only a small-time commander in the forces resisting the Soviet occupation. He never did any practical field commanding during the Taliban's 1994-96 blitzkreig that culminated in their capture of Kabul.",Mullah Mohammed Omar was a reclusive figure even before his Taliban government was driven from power in late 2001 and he was forced into hiding.,736
38128630,"Dougie Gilligan, from Hamilton, said Bennell had abused him on two occasions during a coaching camp at Butlins in the 1970s. A string of historical claims have also been made by former players in England. The Scottish Football Association (SFA) is meeting to discuss child safety within the game. The association has been urged to launch a full investigation to determine the extent of sexual abuse in the game. The English FA has appointed an independent lawyer to assist with an internal review of its handling of allegations. Former SFA chief executive Gordon Smith said it was important the body prepared for cases to come to light in Scotland. Mr Gilligan told BBC Scotland he had suffered ""low level"" abuse at two Butlins camps in England and Wales in the late 1970s. ""He [Bennell] was very much like a kind of man's man. Somebody that a young boy would look up to. Very well connected in football, did a lot of name-dropping with famous footballers. Had a lot of football strips,"" he said. ""Thinking back on it, a classic predatory paedophile groomer to be honest. But at the time, as a 13-year-old boy, you don't see that. ""He abused me on a very minor level, but I reacted to it quite aggressively."" Mr Gilligan said Bennell had abused him while he was staying overnight at the former coach's chalet with two other boys. ""I woke up... I basically give him short shrift and told him where to get off and that was it,"" he told BBC Scotland. ""So I feel kind of lucky, I dodged the bullet a little bit in that it was low level from my perspective. I don't see it as major in comparison to what I've heard of some of the revelations recently."" Mr Gilligan, who later played football semi-professionally, said he had spoken to the police in 1996 and had been ready to testify before Bennell pled guilty. He has now called for a thorough investigation into the extent of sexual abuse in football. ""I think it could be huge. Because of the type of stigma attached to it, people are very reluctant to come forward and that's one of the things I feel a little bit guilty about myself, that I didn't speak up earlier,"" he said. ""Although I did in 1996, I could have spoken up earlier and that could have helped people.""","A Scottish man who says he was abused by former Crewe Alexandra coach Barry Bennell has warned that sexual abuse in football could be a ""huge"" problem.",740
