doc_id,document,summary,document_word_count
34970121,"Speaking at international talks on climate change in Paris, Russian President Vladimir Putin called the downing of the plane a ""huge mistake"". Turkey has denied any ties to IS and is part of a US-led coalition carrying out air strikes against the militant group. The Turkish government has refused to apologise for the incident. One Russian pilot was killed and the other rescued following the crash on 24 November. Turkey says the jet entered its air space - an accusation Russia denies. On Monday the US state department said evidence from Turkish and US sources indicated the aircraft did violate Turkish airspace. Spokeswoman Elizabeth Trudeau said the US wanted to ""encourage dialogue now... we need to de-escalate the situation"". Russia has been carrying out air strikes in Syria, targeting rebels against Syrian President Bashar al-Assad, including IS. Turkey is a vehement opponent of Mr Assad and has been accused of turning a blind eye to jihadist fighters crossing from its territory into Syria. Until a few months ago, Turkey was reluctant to play an active role in the coalition against IS. However, in August it allowed the US-led coalition to begin using its airbase at Incirlik. Russia has imposed sanctions on Turkey over the downing of the plane, including restrictions on imports of Turkish food and an end to visa-free travel. IS earns much of its money from illegal sales of oil - however, Turkey has staunchly denied that it is involved in the trade. ""We have every reason to think that the decision to shoot down our plane was dictated by the desire to protect the oil supply lines to Turkish territory,"" Mr Putin said at a news conference in Paris on Monday. He said Russia had received more information to show that IS oil was passing through Turkish territory. Earlier Turkish Prime Minster Ahmet Davutoglu said the incident was unfortunate but that Turkey had a right and duty to protect its airspace and would not apologise. Russia said on Monday it would ban mainly imports of agricultural products, vegetables and fruits from Turkey, although it may delay the restrictions for several weeks to ""ease inflationary pressure"". Turkish industrial goods would not be banned for now but future expansion of the sanctions was not ruled out, officials said. Turkey and Russia have important economic links. Russia is Turkey's second-largest trading partner, while more than three million Russian tourists visited Turkey last year.",Russia has accused Turkey of shooting down its warplane near the border with Syria in order to protect its oil trade with the Islamic State (IS) group.,429
18610278,"Nicholas John Lewis denied indecent assault and inappropriate behaviour at the Cardiff school and at a leisure centre. A Cardiff Crown Court jury cleared him of indecent assault in 2009. But a General Teaching Council for Wales (GTCW) panel found the allegations against him proven. Mr Lewis, who was not present, has 28 days from the receipt of the judgement to appeal against the ban to the High Court. On Tuesday, the hearing was told about a dozen pupils had made very similar claims that Mr Lewis had put his hands down boys' trousers and underneath shirts, sometimes while marking their work at the front of the classroom. The General Teaching Council for Wales's professional conduct committee hears evidence from a presenting officer about the facts of the case. The teacher has a right to attend, have legal representation and cross-examine witnesses. The panel, which includes a legal officer, has to decide firstly whether the facts presented have been proven. The standard of proof is the civil one of ""on the balance of probabilities"" rather than the criminal ""beyond reasonable doubt"" applied in crown court cases. If found proven, the panel must decide whether to take no action against the teacher, or issue a sanction ranging from a reprimand through to a prohibition order preventing the person from teaching. Orders banning teachers from the classroom only apply to maintained state schools and not independent schools or further education institutions. They do not stop the person from working as a teaching assistant or with children in another capacity. Source: GTCW The incidents in school had happened over a period of seven years. Mr Lewis was arrested in June 2008 and suspended from his job. He was dismissed in 2010 following an internal school investigation. The panel, chaired by Jacquie Turnbull, upheld two claims of indecent assault, one involving school children and one relating to a child in the community. The also found him guilty of inappropriate behaviour towards pupils, and towards children at a city swimming pool. An allegation of indecent assault on a child at the city leisure centre was found not proven. Issuing a prohibition order banning Mr Lewis from teaching in maintained schools, Mrs Turnbull said: ""There was serious misconduct which took place over a number of years. ""Mr Lewis has denied the allegations and has failed to demonstrate any insight into his behaviour and there has been no apology.""",A primary school teacher accused of indecently assaulting pupils and a child in the community has been banned from teaching for life.,750
38520392,"But if you're still looking for a reason to raise a glass this weekend, an old Irish celebration known as Nollaig na mBan, or'Women's Christmas', could give you just the excuse you need. In the Christian calendar, the Feast of the Epiphany on 6 January is viewed as the last day of Christmas - marking the revelation of God as human in Jesus Christ. It was also, historically, a day when weary Irish women were freed from domestic Christmas chores to enjoy the festive leftovers with their female friends and neighbours. Nollaig na mBan has been reclaimed by a cultural movement, using it as an opportunity to pay homage to their female ancestors.'Illuminate Herstory' was thought up by former advertising and marketing executive Melanie Lynch. Melanie explained that the light projection festival will illuminate towns and cities across Northern Ireland and the Republic with images of women as the last of the Christmas lights go out. ""From the shadows into the light, we want to share women's stories from families and communities and resurrect tales of lost national heroines and women admired around the world,"" she told BBC News NI. ""We want to light up homes, town squares, theatres, museums and iconic buildings."" The festival also incorporates music, comedy, theatre, fashion, dance, photography, poetry, fine art and film. ""It doesn't have to be complicated - every classroom and boardroom have projectors, most towns have at least one outdoor projector, and in our homes there are great family photographs. ""The national archives have incredible images of women too. So we're appealing to community groups and wider, national organisations, to get involved by organising an event that can be big or small. ""You can arrange storytellers, performers and'herstorians' as we're calling them, or just keep it simple and host a small gathering of friends and family."" The objective, she says, is to start an annual event that inspires the world to celebrate women. The Palace Street Offices on Dame Street in the heart of Dublin are already lit up with images of six iconic Irish women to launch the event. Aviatrix Lady Mary Heath, astronomer Agnes Clerke, Queen of Paraguay Eliza Lynch, St. Brigid, Gormlaith'High Queen of Ireland' and renowned computer programmer Kay McNulty are all depicted in the exhibit. ""But Illuminate Herstory doesn't stop in Ireland,"" said Melanie. ""Irish Diaspora networks have already sent the invitation to participate around the world.","As the Christmas lights go out and decorations are packed away for another year, it's a gloomy week for festive souls.",632
32620742,"Overturning a 2013 ruling, the judges did not, however, halt the programme but urged Congress to take action. The NSA's spying was leaked by Edward Snowden, a former NSA contractor who has since fled to Russia. The NSA has collected data about numbers called and times, but not the content of conversations. It also allegedly spied on European firms. Among individuals targeted was German Chancellor Angela Merkel. Germany has ""drastically reduced"" internet surveillance for the NSA, reports say, after the US agency failed to provide ""clear justification"" for each search. Members of Congress could ""help reinforce the court's decision"" next week, American University's Gordon Adams tells me. That's when House members are expected to vote on a bill, the USA Freedom Act, that would end the NSA's collection of bulk data. Some senators, however, want things to remain the same. They've pushed for an extension of a provision, Section 215 of the USA Patriot Act that allows the NSA to collect the data. Section 215 expires in June, and an extension would allow the NSA to carry on with its work. US spy leaks: How intelligence is gathered How vulnerable is the internet? US states take aim at NSA facilities The latest verdict, by the 2nd US Circuit Court of Appeals in New York, came after New York District Judge William Pauley had dismissed a legal challenge by the American Civil Liberties Union (ACLU) which argued that the way the NSA tracked million of calls contravened the US constitution. The 97-page ruling says that ""a provision of the USA Patriot Act permitting the Federal Bureau of Investigation to collect business records deemed relevant to a counterterrorism investigation cannot be legitimately interpreted to permit the systematic bulk collection of domestic calling records"". However, the appeals court stopped short of ruling on the constitutionality of the programme, launched after the 11 September 2001 attacks on the US. The Snowden revelations in June 2013 caused an international outcry, despite US administrations insisting the programme has been fully authorised. The measures - repeatedly approved in secret by a national security court since 2006 - are set to expire on 1 June. Leaders of the lower US House of Representatives would prefer to pass a bill to end the government's bulk collection of phone records and replace it with legislation that supporters say protects civil liberties. But Republican Senate Majority Leader Mitch McConnell has indicated he wants to extend the Patriot Act and retain the bulk collection programme.",A US appeals court has ruled that bulk collection of phone records by the National Security Agency is illegal.,483
34639400,"There's also a very impressive armchair shaped like a cactus, a DJ, and free-flowing cocktails made with the potent Mexican spirit Mezcal. It's clear the organisers are trying to send a message of a very sophisticated Mexican design industry. Mario Gonzalez is from Pro Mexico, the Mexican government's trade and investment agency that organised the event. ""Tonight is our first ever showroom with Mexican designers,"" he says. ""The idea is to position Mexican designers in the UK. They're very well known in the States or other areas, but not in Europe. ""The idea is to bring it all together, have a unique message - which is [that] Mexico is talented, it's original, it's colourful, but it can also be modern - and bring it to buyers, bloggers, editors, people from the fashion world, and to normal people as well."" Maria Fernanda is one Mexican designer in attendance at the event. Her leather handbags feature richly coloured panels of embroidery, sewn by craftspeople in the south of Mexico. ""All the materials are Mexican,"" she says. ""We collaborate with artisans to try to protect our culture and not to fade away. We try to give them work and pay them well, to bring all this Mexican culture into the world."" Fashion designer Juan Acevedo was born in Mexico but decided to base his menswear company East Club, in Soho, London. He's also incorporating some aspects of traditional Mexican design into his work. ""I'm doing a women's collection for next year. I'm going to have a lot of details from Mexican culture. ""What people think of Mexico is cheap tequila and sombreros, but that's not it. If you take something like an icon and turn it into something cool and contemporary, it can be quite trendy."" Overcoming folksy stereotypes is only part of Mexico's image problem. The designers here say international news reports on the country focus exclusively on crime - especially murder among the drug cartels - when there are other stories to be told. ""Somehow the image in the UK of Mexico is really negative because the only thing you hear from Mexico is drug violence, but it's actually that day-to-day life in Mexico is very different from that,"" says Mr Acevedo. ""There are definitely problems... but it's actually an incredibly creative place."" Mexico's ambassador to the UK, Diego Gomez Pickering, admits that the country has to work hard to overcome negative stereotypes.","At the Mexican Design pop-up showroom in central London, colourful displays of carefully hung couture line the walls.",763
38416144,"A senior official accused the US of a ""shameful move"" after learning that the White House did not intend to veto the text. The Egyptian-drafted resolution was earlier withdrawn after Israel asked Donald Trump to intervene. But four other countries later stepped in and a vote is due later on Friday. The US, which can veto resolutions as a permanent member of the Security Council, has traditionally sheltered Israel from condemnatory resolutions by voting them down. But the outgoing Obama administration has long made clear its opposition to Israeli settlement-building in occupied territory and there had been speculation that in its final month it might allow a resolution against settlements to pass at the UN. A senior Israeli official, quoted by AP news agency, said: ""President Obama and Secretary [of State John] Kerry are behind this shameful move against Israel at the UN. ""The US administration secretly cooked up with the Palestinians an extreme anti-Israeli resolution behind Israel's back which would be a tail-wind for terror and boycotts and effectively make the Western Wall [in Jerusalem] occupied Palestinian territory. ""President Obama could declare his willingness to veto this resolution in an instant but instead is pushing it."" The official, who was not named, added: ""This is an abandonment of Israel which breaks decades of US policy of protecting Israel at the UN and undermines the prospects of working with the next administration [and] advancing peace."" A senior US official later hit back, saying Washington had not been involved in drafting or promoting the resolution. The official, speaking to Reuters, also said the US had not told any other Security Council members how it would vote. As the row deepened, US Republican Senator Lindsey Graham threatened to cut US financial support for the UN if it moved forward with the ""ill-conceived resolution"". Incoming Senate Democratic leader Chuck Schumer called on the Obama administration to use its veto, saying the ""one-sided UN"" was ""exactly the wrong forum to bring about peace"". Malaysia, Senegal, New Zealand and Venezuela, which were co-sponsors of the resolution, are to submit the draft. A vote is due at 19:00 GMT. Israel contacted the president-elect's team earlier on Friday after learning that the US might abstain in the vote. The office of Egyptian President Abdul Fattah al-Sisi later said he had discussed the issue in a phone call with Mr Trump but no details of the conversation were given.",Israel has reacted furiously over a renewed bid to bring a resolution condemning settlements on occupied land before the UN Security Council.,611
36475428,"The Ballyclare rider sustained head injuries and serious arm and leg fractures after coming off on the Cronk-y-Voddy Straight at the 11th Milestone on the second lap of last year's Senior TT, which was subsequently red-flagged. Riders can reach speeds of over 180 miles per hour on that section of the course and while Hamilton's survival to tell the tale may be something miraculous, his road to recovery remains a long one. He was initially airlifted to hospital in Douglas, where his condition was described as'critical', before being flown to Aintree University Hospital in Liverpool for more specialist treatment of his injuries. ""I went to the end of Cronk-y-Voddy Straight to have a look at the scene of my accident, appreciate the speed I came off at and understand something more about what happened,"" explained the 25-year-old. ""I saw the trees and signpost that I hit and met some of the people who helped saved my life. ""Thankfully I'm quite easy going and it didn't bother me too much coming back. ""I know I'm fortunate to still be here and what happened to Malachi (Mitchell-Thomas) at the North West 200 made me realise how lucky I am and how much worse it could have been. ""I've been amazed at all the support I am still receiving and am grateful that I haven't been forgotten about."" Like Hamilton, Mitchell-Thomas was a member of former racer John Burrows' Cookstown BE Racing team, before being killed in a crash during a Supertwins race at the first international road race of the year in Northern Ireland last month. ""It has been difficult for the team and for John as Malachi's death came just less than a year after my serious smash. ""Malachi made a similar impression on the team and with John's family in that he bonded very well with his children, so in many ways there are a lot of comparisons between me and Mal,"" added the 2009 British Superstock 600cc champion. ""Everyone is getting through it as best they can and rallying round to support Mal's dad Kevin in every way possible. ""I've been making hats in the distinctive style that Malachi wore, inscribed with the logo that he had on his screen, with the aim of selling them and raising some money for Kevin and the family.","Twelve months on from the TT horror crash which almost claimed his life, Jamie Hamilton has been back to visit the scene of his high-speed accident on the Isle of Man.",843
22556638,"""By the time you're 40 years old, you've learned a great deal, both professionally and personally, and made a lot of mistakes. And I think respect comes with age - people take you more seriously."" It certainly worked for Johnson. It was as she was turning 40 that she set up the San Francisco-based product design company, Coupage, with her engineer husband. Business has been booming ever since. She is not alone, it seems. Many women entrepreneurs are waiting for the right moment, and are starting their businesses in their forties or beyond - as a second or even third career - having bided their time until they are absolutely ready. Having worked in product design and then in advertising, Raquel Johnson realised that she did not want to return to the corporate world after she had her younger daughter. It was challenging walking away from the ""sure thing"" of a steady salary, she says, but she also found it liberating. She has found her ""true passion,"" she says. ""Even the stress I feel now is more enjoyable,"" she explains cheerfully. ""It motivates me and pushes me forward."" Starting small, the business was run from home and was self-funded at first. ""[When you are older] there is more opportunity for some savings to have accumulated,"" points out Johnson. ""You don't have to take out large loans or search for funders right away."" Having started with a prototype for a device to integrate an iPod into a car, Coupage has grown steadily, bringing ideas to life in the fields of audio, energy, cars and Apple-related products. ""Once you reach your forties you have the confidence to follow your own path,"" says the US-born businesswoman, Karen Scofield, who set up her company when she was 46. A sense of humour is also important, she adds with a smile. In the early days, she had to run her firm, London-based fashion brand Lucza, single-handedly. It was all down to her, from technology mishaps and admin dramas to sudden, urgent errands, like dashing out to the shop to buy a copier cartridge. ""Humour was definitely needed on that day,"" she laughs. All of which is a far cry from her previous career as a television executive in New York, working for a smooth-running corporate machine. When she moved to London with her husband and started a family, it was time to think again.","""Timing is everything,"" says entrepreneur Raquel Johnson.",1034
38620454,"Andrew Shinnie, James Keatings and Chris Humphrey banged in three goals inside 13 first-half minutes. The Midlothian junior side had a moment to celebrate when Dean Hoskins converted a penalty. The one-way traffic continued in the second half with Jason Cummings scoring twice, while Lewis Stevenson, Keatings and Jordon Forster were also on target. The opening 10 minutes were evenly matched but a goalkeeping error gifted Hibs their opener and it encouraged the Leith side to go on a three-goal blitz at the home of their arch-rivals Hearts. Shinnie's 22-yard shot looked like it would be dealt with comfortably by Michael Andrews, but the low effort squirmed through his grasp and into the bottom right corner. Bonnyrigg's 5000-strong support remained noisy before Keatings' delightful strike into the top left corner punctured their enthusiasm. Goalkeeper Andrews could do nothing about that one and all of a sudden the pressure was on the underdogs not to fold, but a third Hibs goal followed soon after. Andrews palmed Stevenson's low shot into the path of Humphrey for the winger to stroke home an easy first goal of his Hibs career. Manager Robbie Horn signalled to his players to be big and to stand up to Hibs' dominance, and left-back Ruaridh Donaldson impressed under pressure on more than one occasion before playing a useful ball to Kieran McGachie. Forster fouled the ambling blonde forward and referee Alan Muir pointed to the spot. Dean Hoskins sent Hibs' substitute goalkeeper Ross Laidlaw the wrong way and all of a sudden the Rosey Posey's support rediscovered their fervour, flags and volume. Another shout for a penalty from a Forster handball, as well as Wayne McIntosh's header wide gave the New Dundas Park side some hope of scoring a second, but Neil Lennon's side also remained a threat and Hoskins had to be smart to clear off the line before the break. Media playback is not supported on this device Hibernian quickly killed off any thoughts of an unlikely comeback with Cummings' scissor-kick and Stevenson's back post tap-in well and truly wrapping the result up by the hour mark. Bonnyrigg were broken further by Cummings' second strike of the game - an easy finish when Andrews could only parry an effort from Grant Holt. Then Keatings completed his brace by converting into the far corner from a tight angle following Martin Boyle's through ball.",Scottish Cup holders Hibernian demolished Bonnyrigg Rose at Tynecastle to ease into the fifth round.,1014
30575235,"Results show the PDP won 28 seats, three more than Prime Minister Narendra Modi's BJP party. Analysts say a coalition government is now likely because no party won the 44 seats needed to form an administration in the 87-member state assembly. The disputed Kashmir region is claimed by both India and Pakistan. It has been a flashpoint for more than 60 years and the rivals have fought two wars over the region. Thousands of soldiers were deployed in and around polling stations during the five-phase voting which began on 25 November and ended on 20 December. Some 65% of the more than a million eligible voters cast their ballots, authorities said. The result was hailed by PDP president Mehbooba Mufti who said that her party ""will deliberate on what would be the best combination for accommodating people's aspirations"". It is also is a resounding success for the Hindu nationalist BJP. For the first time it has emerged as a major political player in the disputed Kashmir region, even though its support base is confined to the southern Hindu-majority part of the state of Jammu and Kashmir. The BJP more than doubled the number of seats it previously held, marking what correspondents say is a political watershed for the region. The National Conference, the dominant political party in Indian-administered Kashmir for decades, lost power in the vote, winning only 15 seats. Outgoing Chief Minister Omar Abdullah - whose family has been in office in India-administered Kashmir since independence in 1947- rejected arguments from Delhi that the high voter turnout signalled growing faith in Indian democracy. The BBC's Faisal Mohammed Ali in Srinagar says the results show that people in the Muslim-majority north do not want any dilution of Jammu and Kashmir's special constitutional status - by which it has more autonomy and by which non-Kashmiris are prohibited from owning land. Correspondents say that it will only become clear over the coming days as to who will form the next government in Kashmir. The PDP was previously part of a coalition that governed Kashmir between 2002 and 2008 Ms Mufti said her party ""will not try to cobble up a government by manipulation. It will take time to build a formation which can fulfil the aspirations of people of Jammu and Kashmir"". The generally-deserted main convention centre in Srinagar is agog with politicians, media and security personnel as votes are counted inside.","The regional People's Democratic Party (PDP) has won most seats in elections in Indian-administered Kashmir, but not enough to form a government.",596
27216172,"The contest has been brought about by Tuesday's resignation from Parliament of former Tory MP Patrick Mercer over a cash-for-questions scandal. Mr Farage said he did not want to look like an ""opportunist"" by entering the contest, as he did not ""have any links with the East Midlands"". He added that he wanted to focus on UKIP's European elections campaign. Although the Conservatives have a majority of 16,000 in Newark, UKIP is currently doing well in opinion polls. But John Curtice, professor of politics at the University of Strathclyde, said UKIP would be ""trying to succeed on the back of no particular local support at all"". Mr Farage told BBC One's Breakfast: ""I haven't had long to think about it but I have thought about it, and we're just over three weeks away from a European election at which I think UKIP could cause an earthquake in British politics, from which we can go on and win not just one parliamentary seat but quite a lot of parliamentary seats. ""For that reason I don't want to do anything that deflects from the European election campaign, so I'm not going to stand in this by-election. ""I want to focus the next three weeks on winning the European elections and also I don't have any links with the East Midlands. I would just look like an opportunist, and I don't think that would work."" Asked whether he had decided not to run for fear of losing, Mr Farage replied: ""I have shown some courage over the yearsâ€¦ ""It's about choosing the right battles. It's about prioritising and I know that if I were to have said yes to standing in Newark the next three weeks would be dominated by am I going to win, am I not going to win, and we wouldn't be talking about open-door immigration, EU membership and that most of our laws being made somewhere else."" Mr Farage referred to the former leader of the Monster Raving Loony Party, once a fixture at such contests, saying: ""I'm not Screaming Lord Sutch. I don't stand in every by-election."" Ken Clarke, seen as the most Europhile of the Conservative members of the cabinet, told BBC Radio 4's Today programme that Mr Farage had been right to decide not to run, saying: ""I am not really surprised.",UKIP leader Nigel Farage has said he will not stand in the forthcoming Newark by-election.,871
38355853,"The opener helped India to 391-4, 86 behind, but became the ninth man to be out one run short of 200 in a Test when he lobbed Adil Rashid to point. He shared partnerships of 152 with Parthiv Patel (71) and 161 with Karun Nair, who remains on 71. England worked hard on a docile pitch in Chennai but are set to be under pressure for the rest of the match. India, who have already won the series, are likely to get up to or beyond England's score on Monday, then look to bowl out the tourists on the fifth day. Though the surface will probably remain good for batting, India's skilful spinners will prey on an England side prone to collapses and which lost the fourth Test in Mumbai by an innings despite making 400 when they batted first. Former England batsman Geoffrey Boycott on Test Match Special: Will India get a big enough lead to squeeze England? I'm not sure they will. The pitch is in the batsmen's favour, but it's not the sort of pitch you can crash-bang-wallop. England can hold their heads up high. Ex-England spinner Vic Marks: Unless England have a very good first session tomorrow morning, they're going to be transported back to a Mumbai-ish situation. The pitch is still blameless, but you sense it is still possible for India to score another 200-250 runs. If any team is going to win this game, it's India, unless England have an astonishing start. They've often struggled to get wickets on good pitches, their spin attack is nowhere near as good as India's, and even now, you're not even safe with 477 in the first innings. BBC cricket correspondent Jonathan Agnew: The fact is England are tired, they've been away a long time and they will be under pressure in this match. Right-hander Rahul has had a curious opening to his Test career. In 12 matches, the 24-year-old has fallen for fewer than 25 runs 11 times, yet on the four occasions he has made a score higher than 50, he has gone on to make a century. Resuming on 30 of India's 60-0, he showed his intent to score, launching debutant left-arm spinner Liam Dawson for two sixes over the leg side as well as playing sweeps, reverse-sweeps and drives through point.",India's KL Rahul struck a brilliant 199 to make England toil on day three of the fifth and final Test.,901
39398548,"The Prevent scheme was ""often counter-productive"" and appeared to cast suspicion on all Muslims, he told ITV. Far-right extremism and racism must also be dealt with, he said. Conservative peer Baroness Warsi said Prevent was ""broken"". Home Secretary Amber Rudd said she recognised the need ""to sell it to communities"". Prevent is a multi-agency programme which aims to stop people being drawn into terrorist-related activity in sectors ""where there are risks of radicalisation"" like prisons, education, health and online. Khalid Masood killed three people and injured 50 when he drove a car into pedestrians on Westminster Bridge on Wednesday. The 52-year-old then fatally stabbed a police officer before being shot dead by police - all within 82 seconds. Deputy Assistant Commissioner Neil Basu said detectives believed Masood had acted alone and added that there was a possibility that his motive may never be known. Following Wednesday's attack, Mr Corbyn suggested the government's counter-radicalisation programme needed to be changed. He told ITV's Peston on Sunday: ""I talk to people in the Muslim community, I talk to people in mosques, I talk to people in churches, I talk to people that go to synagogues, all kinds of different faiths and different groups. ""I think what Prevent has often done is seen to target the Muslim community, not anybody else, looks to say there is a kind of suspicion over the whole community and it's actually often counter-productive."" He said: ""Deal with the issue of far-right extremism within our society, deal with the issue of racism in our society, deal with the issues of discrimination within our society, deal with the issues of the perceptions of stop and search within our society, above all be inclusive of people and what Prevent does, it says'hang on, let's look at only the Muslim community'."" Pressed on what he felt needed to change, he said: ""I'm saying broaden it into an agenda of inclusion... Focus it on all communities."" The Home Office has said the Prevent strategy plays a key role in the fight against terrorism, but it has faced criticism, including from some British Muslims, who say it alienates them. Conservative peer Baroness Warsi, who was minister for faith and communities between 2012 and 2014, told BBC One's Andrew Marr Show the scheme should be ""paused"" for an independent review. She told the programme: ""There is a lobby out there which absolutely trashes Prevent and says we don't need it, there's another lobby out there which says it is absolutely perfect...","The UK's counter-terrorism strategy must be broadened to all communities so it doesn't appear to target Muslims, says Labour leader Jeremy Corbyn.",603
39178988,"He said last year that he wanted to simplify the whole business of setting taxes and government spending, which had become too complicated thanks to the process involving not one, but sometimes two, Budgets a year. So, Spring Budgets will again become autumn ones (the first will be later this year), while the other big set piece event, the Autumn Statement, will become a spring one (the first will be in 2018). This statement will no longer be a ""major fiscal event"", according to the chancellor, but simply a response to forecasts from the Office for Budget Responsibility. Opinion among accountants and tax advisers is that this change to the UK's law-making on tax is a very good thing. ""I applaud his decision,"" says Anne Redston, visiting professor of tax law at King's College London, and author of Tolley's Yellow Tax Handbook. ""It gives more time for proper consultation on any changes, which can identify unexpected consequences. ""It allows things to be stress-tested by parliamentarians, commentators and others,"" she adds. Chas Roy-Chowhdury, of the ACCA accountancy body, says having one ""fiscal"" event each year ""keeps it simple and stops overloading us with complexity"". Treasury plays Budget Eeyore Cash for new grammar schools in Budget Reality Check: Are taxes going up to 1986 levels? What do businesses want from the Budget? Moving the Budget back to the autumn will also give the government more time to explain forthcoming changes which will typically come into effect the following April, at the start of the new tax year. That is an important consideration. Take the current revaluation of business rates, which is due to come into effect at the start of April. This has been in the pipeline for some time but is still causing consternation and even shock to some business rate-payers. ""Springing new taxes late in March doesn't work very well, so makers of tax law need time to consult to improve the chance that tax law works as intended from day one,"" says George Bull, the senior tax partner at accountancy firm RSM. Mr Roy-Chowdhury points out that moving the government announcements matters to the general public as well. ""If there is a range of changes twice a year to things like national insurance, personal allowances, pensions tax relief or savings allowances, it is harder for ordinary taxpayers to keep up,"" he says.","This week's Budget will be the last one to take place in the spring, assuming that the Chancellor Philip Hammond does not change his mind on the issue.",807
24101494,"The American is eight years older than Tony Rominger was when he won the race in 1994, and five years older than the Tour de France's most senior champion, Firmin Lambot, who triumphed in 1922. Horner, who rides for the RadioShack team, beat Giro d'Italia winner Vincenzo Nibali by 37 seconds. Australian Michael Matthews, of Orica-GreenEdge, won the final stage. The 22-year-old claimed victory in a bunch sprint in Madrid ahead of American Tyler Farrar and Nikias Arndt of Germany. Along with the Tour de France, won this year by Britain's Chris Froome, and Giro d'Italia, the Vuelta is one of cycling's prestigious three-week Grand Tours and represents the biggest win of Horner's career. ""I knew how hard it was going to be for this team to win the Tour of Spain,"" he said. ""I have faced younger, great riders like Nibali, [Alejandro] Valverde and Joaquim Rodriguez. They have had a great tour so, for me, it is a legendary moment that may not be repeated. ""I know I am also the first North American to win the Tour of Spain and this makes me very proud of my work and, above all, that of my team-mates."" Horner made his first move on stage three, which he won to register his first stage victory in a Grand Tour and move ahead in the general classification. He held the leader's red jersey for just a day as 2010 champion Nibali, riding for Astana, regained the lead, but returned to the head of the field with victory on the 10th stage. Italian Nibali responded again and seemed set for his second Tour of Spain title as he headed into the final week of the race with a 50-second lead. But Horner made significant inroads into his advantage on the 16th and 18th stages before finally moving ahead on Friday's 19th stage. Horner moved 37 seconds ahead of Nibali by finishing second on the penultimate day at Alto de l'Angliru and maintained that lead on the final stage. Nibali said: ""I can't complain with how my year has gone. I won the Giro and I came here with the intention to win again in the Tour of Spain. ""I gave everything I had to wear the red jersey and defend it, but perhaps our strategy wasn't correct."" Spaniard Valverde, winner of the points race, finished third in the overall standings, with Ireland's Nicolas Roche in fifth.",Chris Horner became the oldest ever Grand Tour winner with victory in the Vuelta a Espana at the age of 41.,575
23429831,"About 1.4in (35.6mm) of rain fell in the space of 30 minutes on Tuesday evening, causing disruption to roads and public transport services. Many homes have been damaged and flood warnings were in place on the River Leen in Bulwell, following the thunderstorms. Thurgarton village remains waterlogged after the nearby brook burst its banks, trapping people in their homes. Emergency services in the county said they had been inundated with calls about flooding during Tuesday evening. On Mansfield Road in Nottingham some cars were left stranded and in Sherwood one woman was trapped in her vehicle after it became stuck in a manhole. Maura Housley, who lives in Sherwood said: ""It was awful. I looked outside and the water was coming over the pavement. ""I told my eldest son to get all the towels he could and we put them under the doors and windowsills in the house. By Stuart ThomasBBC Nottingham The heavens just opened and they did not stop. The flooding has affected various areas of Southwell. Some people in Easthorpe have taken doors that have been pulled off their hinges and put them in front of their front doors to stop the water getting in. Others have ripped up carpets and left them on railings at the front of their houses. There is a big thick brown sludge on the road. The after effects of what happened here are quite clear. It really has caused absolute chaos and will take weeks, if not months, to clear up. ""I was about an ankle deep in water so I took my children upstairs and by the time my husband got to us he was waist deep at the road level."" She said it took about 10 minutes for the downstairs of her house to flood, adding that her five-year-old son was in ""floods of tears"" because he was so frightened. Fabio Milone, who lives in Thurgarton village, said: ""There's damage to the carpets and we have no electricity, no telephone. ""Our business as well [has been affected] because we work from home."" Flood water also affected the corridors at Nottingham City Hospital, prompting a call for visitors to stay away for the night. About 100 homes were hit by flooding in Southwell and many roads had to close. In Arnold, a community centre's wall collapsed and shops and businesses on Front Street could not prevent flood water from entering its buildings.",Heavy rain has caused flooding in parts of Nottinghamshire.,542
